Title,Year,Vote_Average,Vote_Count,Budget,Revenue,TMDB_ID,Nominee,Winner,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Music,Genre_Mystery,Genre_Romance,Genre_Science Fiction,Genre_TV Movie,Genre_Thriller,Genre_War,Genre_Western
Pet Sematary,2019,5.743,3330,21000000,113118226,157433,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Phantom Thread,2017,7.3,3639,35000000,47756590,400617,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
Pieces of a Woman,2020,7.021,1266,0,0,641662,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Pig,2021,6.646,1614,3000000,4638959,635731,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
Pinocchio,2022,6.306,1683,0,0,532639,0,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Pirates of the Caribbean: Dead Men Tell No Tales,2017,6.652,12479,230000000,795922298,166426,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Pitch Perfect 2,2015,6.844,5420,29000000,287144079,254470,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Pitch Perfect 3,2017,6.511,3398,45000000,185400345,353616,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Pixels,2015,5.8,7828,88000000,244874809,257344,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
Plane,2023,6.907,2506,25000000,74515586,646389,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Point Break,2015,5.955,2379,105000000,133782481,257088,0,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Pokémon Detective Pikachu,2019,6.912,7154,150000000,449762638,447404,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Polar,2019,6.3,2372,0,0,483906,0,0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Poltergeist,2015,5.218,2348,35000000,95682614,243688,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Poor Things,2023,7.661,5070,35000000,117607117,792307,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
Portrait of a Lady on Fire,2019,8.107,2803,5740000,9923127,531428,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
Power Rangers,2017,6.256,4538,105000000,142300000,305470,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Prey,2022,7.674,7342,65000000,0,766507,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Project Almanac,2015,6.8,2742,12000000,33200000,227719,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Project Power,2020,6.431,2965,0,0,605116,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Promising Young Woman,2020,7.402,3491,10000000,20379604,582014,1,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
Purple Hearts,2022,8.1,2772,0,0,762975,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
Puss in Boots: The Last Wish,2022,8.209,8485,90000000,484700000,315162,0,0,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Ralph Breaks the Internet,2018,7.2,7885,175000000,529323962,404368,0,0,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Rambo: Last Blood,2019,6.534,4078,50000000,91500000,522938,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
Rampage,2018,6.456,7312,120000000,428028233,427641,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Raw,2016,7.041,3328,3500000,4100000,393519,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
Raya and the Last Dragon,2021,7.818,7088,100000000,130423032,527774,0,0,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Ready or Not,2019,7.036,4954,6000000,57600000,567609,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Ready Player One,2018,7.584,16365,175000000,607274134,333339,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Rebecca,2020,6.3,1135,0,0,505379,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
Rebel Moon - Part One: A Child of Fire,2023,6.239,2411,83000000,0,848326,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Rebel Moon - Part Two: The Scargiver,2024,6.085,1361,83000000,0,934632,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Rebel Ridge,2024,6.997,1462,0,0,646097,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Red Notice,2021,6.752,6176,160000000,178143,512195,0,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Red One,2024,7.036,2718,250000000,185700759,845781,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Red Sparrow,2018,6.533,6202,69000000,151572634,401981,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
"Red, White & Royal Blue",2023,7.9,1453,0,0,930094,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Reminiscence,2021,6.541,1877,68000000,18717947,579047,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
Renfield,2023,6.5,1998,65000000,26874347,649609,0,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
Resident Evil: The Final Chapter,2016,6.109,3359,40000000,312242626,173897,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
Resident Evil: Welcome to Raccoon City,2021,5.956,2598,25000000,41914915,460458,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
Retribution,2023,6.6,1298,20000000,18685751,762430,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Return,2020,6.4,1346,0,0,836466,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Richard Jewell,2019,7.418,2632,45000000,33900000,292011,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
Rings,2017,5.01,2560,25000000,83080890,14564,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Road House,2024,6.94,2758,85000000,0,359410,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Roald Dahl's The Witches,2020,6.349,2915,0,29303571,531219,0,0,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
Robin Hood,2018,5.9,3067,100000000,86493046,375588,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
Rocketman,2019,7.313,4846,40000000,167300000,504608,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Rogue One: A Star Wars Story,2016,7.5,15964,200000000,1056057273,330459,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Roma,2018,7.624,4022,15000000,1140769,426426,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Ron's Gone Wrong,2021,7.9,1949,0,60692022,482321,0,0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
Room,2015,7.998,9479,13000000,35401758,264644,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
Rose Island,2020,7.033,1369,8000000,0,636565,0,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RRR,2022,7.739,1474,69000000,160000000,579974,0,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Run,2020,7.2,2751,1700000,5184368,546121,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
Run All Night,2015,6.4,2889,50000000,71561644,241554,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Saltburn,2023,6.962,2696,20000000,21013738,930564,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
Samaritan,2022,6.675,2114,100000000,0,629176,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
San Andreas,2015,6.2,8820,110000000,473990832,254128,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
Sausage Party,2016,5.75,7544,19000000,140705322,223702,0,0,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Saw X,2023,7.193,2217,13000000,125319714,951491,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Scary Stories to Tell in the Dark,2019,6.495,2777,25000000,104545505,417384,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Scoob!,2020,7.005,1764,90000000,28600000,385103,0,0,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
Scream,2022,6.689,3615,24000000,137743924,646385,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Scream VI,2023,6.974,2938,35000000,168961389,934433,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
Searching,2018,7.57,4070,1000000,75462037,489999,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
Self/less,2015,6.412,3211,26000000,31807156,238615,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Set It Up,2018,6.9,2742,0,0,384677,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Shang-Chi and the Legend of the Ten Rings,2021,7.5,10031,150000000,432243292,566525,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Shazam!,2019,6.985,9941,80000000,367799011,287947,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Shazam! Fury of the Gods,2023,6.4,3474,110000000,134221819,594767,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Shoplifters,2018,7.8,2194,0,0,505192,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
Sicario,2015,7.415,9182,30000000,84997446,273481,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Sicario: Day of the Soldado,2018,6.938,3853,35000000,75836683,400535,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Sierra Burgess Is a Loser,2018,6.293,3441,0,0,462919,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
Silence,2016,7.12,3185,46000000,23834809,68730,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
Sing,2016,7.12,8251,75000000,634151679,335797,0,0,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Sing 2,2021,7.838,4651,85000000,408402685,438695,0,0,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Sinister 2,2015,5.883,2226,10000000,53329150,283445,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Sisu,2022,7.397,2482,6600000,14281199,840326,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Skyscraper,2018,6.3,5197,125000000,304870828,447200,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Smile,2022,6.667,3813,17000000,217408513,882598,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Smile 2,2024,6.594,1890,28000000,138128854,1100782,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Snake Eyes: G.I. Joe Origins,2021,6.468,1649,88000000,36964325,568620,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Snowden,2016,7.105,4501,40000000,37357216,302401,0,0,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
Society of the Snow,2023,7.985,3300,65500000,1281,906126,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
Solace,2015,6.427,2311,0,22586863,339527,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
Solo: A Star Wars Story,2018,6.6,9000,250000000,392952373,348350,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Sonic the Hedgehog,2020,7.297,10137,85000000,319715683,454626,0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
Sonic the Hedgehog 2,2022,7.447,5690,110000000,405421518,675353,0,0,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Sonic the Hedgehog 3,2024,7.646,3014,122000000,492162604,939243,0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
Soul,2020,8.103,11022,150000000,121977511,508442,0,0,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
Sound of Freedom,2023,7.979,2628,14500000,250600000,678512,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Sound of Metal,2020,7.7,2710,0,516520,502033,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Southpaw,2015,7.4,5656,30000000,91709827,307081,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Space Jam: A New Legacy,2021,6.7,4134,150000000,163692228,379686,0,0,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
Spaceman,2024,6.717,958,40000000,0,636706,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Speak No Evil,2024,7.185,1790,15000000,76756109,1114513,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
Spectre,2015,6.6,10917,245000000,880707597,206647,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Spencer,2021,6.751,1757,18000000,25246967,716612,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
Spenser Confidential,2020,6.516,2417,0,0,581600,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Spider-Man: Across the Spider-Verse,2023,8.338,8027,100000000,690897910,569094,0,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Spider-Man: Far From Home,2019,7.4,16451,160000000,1131927996,429617,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Spider-Man: Homecoming,2017,7.329,22613,175000000,880166924,315635,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Spider-Man: Into the Spider-Verse,2018,8.395,16595,90000000,393602435,324857,0,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Spider-Man: No Way Home,2021,7.937,21275,200000000,1921847111,634649,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Spiderhead,2022,5.786,1667,0,0,615469,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Spies in Disguise,2019,7.57,2892,100000000,171616764,431693,0,0,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Spiral: From the Book of Saw,2021,5.92,2182,20000000,40618920,602734,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Split,2017,7.343,17954,9000000,278454358,381288,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
Spotlight,2015,7.8,8541,20000000,98690254,314365,1,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
Spy,2015,6.832,6229,65000000,235666219,238713,0,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Star Trek Beyond,2016,6.8,6874,185000000,343471816,188927,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Star Wars: The Force Awakens,2015,7.254,20076,245000000,2068223624,140607,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Star Wars: The Last Jedi,2017,6.764,15905,300000000,1332698830,181808,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Star Wars: The Rise of Skywalker,2019,6.279,10448,489900000,1074144248,181812,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Steve Jobs,2015,6.8,4261,30000000,34400000,321697,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
Straight Outta Compton,2015,7.783,4079,28000000,201634991,277216,0,0,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
Strange World,2022,6.3,1364,180000000,73621640,877269,0,0,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
Subservience,2024,6.6,890,4400000,262793,1064028,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
Suicide Squad,2016,5.92,21707,175000000,749200054,297761,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Sully,2016,7.2,7501,60000000,240800000,363676,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
Suspiria,2018,6.899,2682,20000000,7953089,361292,0,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
Suzume,2022,7.896,1587,0,323638107,916224,0,0,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
Swiss Army Man,2016,6.926,3665,3000000,5800000,347031,0,0,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
T2 Trainspotting,2017,6.944,3249,18000000,41681746,180863,0,0,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Tag,2018,6.712,3309,28000000,75100000,455980,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Talk to Me,2023,7.1,3488,4500000,91959188,1008042,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Tarot,2024,6.412,1294,8000000,49256239,719221,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Ted 2,2015,6.316,7789,68000000,215863606,214756,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Teenage Mutant Ninja Turtles: Mutant Mayhem,2023,7.211,1489,75000000,180513586,614930,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Teenage Mutant Ninja Turtles: Out of the Shadows,2016,6.052,3675,135000000,245623848,308531,0,0,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
Tenet,2020,7.177,10600,205000000,365304105,577922,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Terminator Genisys,2015,5.946,8730,155000000,440603537,87101,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Terminator: Dark Fate,2019,6.4,5439,185000000,261119292,290859,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Terrifier,2018,6.325,2825,35000,421798,420634,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
Terrifier 2,2022,6.697,2374,250000,15741780,663712,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
Terrifier 3,2024,6.815,1800,2000000,90322103,1034541,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
Tetris,2023,7.663,1569,0,0,726759,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
Texas Chainsaw Massacre,2022,5.21,1572,20000000,0,632727,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Thanksgiving,2023,6.483,1454,15000000,46553280,1071215,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
The 5th Wave,2016,5.938,5892,38000000,109906372,299687,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
The Accountant,2016,7.13,7050,44000000,155160045,302946,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
The Adam Project,2022,7.006,4684,116000000,0,696806,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
The Addams Family,2019,6.6,2428,40000000,204394183,481084,0,0,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
The Age of Adaline,2015,7.477,6930,25000000,65663276,293863,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
The Angry Birds Movie,2016,6.2,3846,73000000,349779543,153518,0,0,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The Autopsy of Jane Doe,2016,6.827,4547,4000000,6170043,397243,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
The Babysitter,2017,6.174,3783,0,0,419479,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
The Babysitter: Killer Queen,2020,6.339,1766,0,0,623491,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
The Bad Guys,2022,7.535,2380,80000000,250162278,629542,0,0,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The Ballad of Buster Scruggs,2018,7.13,4262,0,0,537996,0,0,False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True
The Banshees of Inisherin,2022,7.457,3118,20000000,49300000,674324,1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Batman,2022,7.7,11371,185000000,772319315,414906,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
The Beekeeper,2024,7.275,3869,35000000,152720535,866398,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The BFG,2016,6.281,3521,140000000,195243411,267935,0,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
The Big Short,2015,7.359,9485,28000000,133346506,318846,1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Big Sick,2017,7.3,2541,5000000,56303596,416477,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
The Bikeriders,2024,6.69,1003,40000000,36110860,1008409,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Black Phone,2022,7.551,5499,16000000,161441914,756999,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
The Boss Baby,2017,6.457,7309,125000000,527965936,295693,0,0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The Boss Baby: Family Business,2021,7.3,2634,82000000,146745280,459151,0,0,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The Boy,2016,5.968,3863,10000000,73929392,321258,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
The Boy and the Heron,2023,7.4,2388,50000000,294200000,508883,0,0,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
The Boy Next Door,2015,4.919,2089,4000000,52425855,241251,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The Brutalist,2024,6.958,1400,9600000,50145227,549509,1,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
The Call of the Wild,2020,7.531,3867,109000000,111200000,481848,0,0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
The Christmas Chronicles,2018,7.149,2288,0,0,527435,0,0,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
The Christmas Chronicles: Part Two,2020,6.484,1106,0,0,654028,0,0,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
The Circle,2017,5.521,4509,18000000,40651864,339988,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
The Cloverfield Paradox,2018,5.629,3434,45000000,0,384521,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
The Commuter,2018,6.364,4510,30000000,119942387,399035,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
The Conjuring 2,2016,7.294,8934,40000000,322819915,259693,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
The Conjuring: The Devil Made Me Do It,2021,7.381,6328,39000000,206444123,423108,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
The Count of Monte Cristo,2024,7.954,1819,46000000,75360860,1084736,0,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Courier,2020,7.034,1242,0,26000000,522241,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
The Creator,2023,7.027,3561,80000000,104272136,670292,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
The Croods: A New Age,2020,7.458,4006,65000000,215905815,529203,0,0,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
The Crow,2024,5.815,1157,50000000,24109036,957452,0,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
The Curse of La Llorona,2019,5.655,2586,9000000,123233739,480414,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
The Danish Girl,2015,7.558,5868,15000000,64200000,306819,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Dark Tower,2017,5.781,5362,60000000,113231078,353491,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
The Darkest Minds,2018,7.029,2888,34000000,41142379,445651,0,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Dead Don't Die,2019,5.431,2750,11000000,15325468,535581,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
The Devil All the Time,2020,7.193,3519,0,0,499932,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
The Disaster Artist,2017,7.104,3640,10000000,29820616,371638,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The DUFF,2015,6.766,4424,8500000,43528634,272693,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
The Edge of Seventeen,2016,7.157,4159,9000000,18803648,376660,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Emoji Movie,2017,5.416,3225,50000000,216909830,378236,0,0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The Equalizer 2,2018,6.8,5708,62000000,190400157,345887,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The Equalizer 3,2023,7.3,3468,70000000,191067560,926393,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
